5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
10/18/2021 21:25,4,17,21,2,100
10/18/2021 21:30,6,15,21,2,100
10/18/2021 21:35,9,27,36,2,100
10/18/2021 21:40,7,11,18,2,100
10/18/2021 21:45,5,18,23,2,100
10/18/2021 21:50,9,12,21,2,100
10/18/2021 21:55,13,19,32,2,100
10/18/2021 22:00,6,9,15,2,100
10/18/2021 22:05,5,7,12,2,100
10/18/2021 22:10,8,13,21,2,100
10/18/2021 22:15,5,21,26,2,100
10/18/2021 22:20,2,15,17,2,100
10/18/2021 22:25,5,6,11,2,100
10/18/2021 22:30,7,23,30,2,100
10/18/2021 22:35,5,9,14,2,100
10/18/2021 22:40,5,5,10,2,100
10/18/2021 22:45,7,12,19,2,100
10/18/2021 22:50,4,13,17,2,100
10/18/2021 22:55,8,7,15,2,100
10/18/2021 23:00,2,11,13,2,100
10/18/2021 23:05,7,5,12,2,100
10/18/2021 23:10,2,9,11,2,100
10/18/2021 23:15,2,11,13,2,100
10/18/2021 23:20,4,13,17,2,100
10/18/2021 23:25,4,3,7,2,100
10/18/2021 23:30,2,5,7,2,100
10/18/2021 23:35,5,5,10,2,100
10/18/2021 23:40,4,6,10,2,100
10/18/2021 23:45,2,8,10,2,100
10/18/2021 23:50,2,5,7,2,100
10/18/2021 23:55,1,4,5,2,100
